date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:16:37	32804/32804	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%228024-5f2ebcc5ec85f%22	https://adrofx.com/themes/custom/adrofx_theme/185/fonts//b9a86a749f6403ffcbf023ac838674c6.eot?	C:/My%20Web%20Sites/adrofx%20social-investing/adrofx.com/themes/custom/adrofx_theme/185/fonts/b9a86a749f6403ffcbf023ac838674c6d41d.eot	(from https://adrofx.com/themes/custom/adrofx_theme/185/assets/css/style.css)
12:16:37	12768/12768	---M--	200	added ('OK')	font/woff2	etag:%2231e0-5f2ebcc5ec85f%22	https://adrofx.com/themes/custom/adrofx_theme/185/fonts/b9a86a749f6403ffcbf023ac838674c6.woff2	C:/My%20Web%20Sites/adrofx%20social-investing/adrofx.com/themes/custom/adrofx_theme/185/fonts/b9a86a749f6403ffcbf023ac838674c6.woff2	(from https://adrofx.com/themes/custom/adrofx_theme/185/assets/css/style.css)
12:16:37	17060/17060	---M--	200	added ('OK')	font/woff	etag:%2242a4-5f2ebcc5ec85f%22	https://adrofx.com/themes/custom/adrofx_theme/185/fonts/b9a86a749f6403ffcbf023ac838674c6.woff	C:/My%20Web%20Sites/adrofx%20social-investing/adrofx.com/themes/custom/adrofx_theme/185/fonts/b9a86a749f6403ffcbf023ac838674c6.woff	(from https://adrofx.com/themes/custom/adrofx_theme/185/assets/css/style.css)
12:16:37	32616/32616	---MCZ	200	added ('OK')	font/ttf	etag:W/%227f68-5f2ebcc5ec85f%22	https://adrofx.com/themes/custom/adrofx_theme/185/fonts/b9a86a749f6403ffcbf023ac838674c6.ttf	C:/My%20Web%20Sites/adrofx%20social-investing/adrofx.com/themes/custom/adrofx_theme/185/fonts/b9a86a749f6403ffcbf023ac838674c6.ttf	(from https://adrofx.com/themes/custom/adrofx_theme/185/assets/css/style.css)
12:16:37	130904/130904	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%221ff58-5f2ebcc5ec85f%22	https://adrofx.com/themes/custom/adrofx_theme/185/fonts/b9a86a749f6403ffcbf023ac838674c6.svg	C:/My%20Web%20Sites/adrofx%20social-investing/adrofx.com/themes/custom/adrofx_theme/185/fonts/b9a86a749f6403ffcbf023ac838674c6.svg	(from https://adrofx.com/themes/custom/adrofx_theme/185/assets/css/style.css)
12:16:38	9334/9334	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%222476-5f2ebcc5ef73f%22	https://adrofx.com/themes/custom/adrofx_theme/185/img/top-investor-word__white.svg	C:/My%20Web%20Sites/adrofx%20social-investing/adrofx.com/themes/custom/adrofx_theme/185/img/top-investor-word__white.svg	(from https://adrofx.com/themes/custom/adrofx_theme/185/assets/css/style.css)
12:16:38	54135/54135	---M--	200	added ('OK')	image/png	etag:%22d377-5f2ebcc5ee79f%22	https://adrofx.com/themes/custom/adrofx_theme/185/img/main-hero.png	C:/My%20Web%20Sites/adrofx%20social-investing/adrofx.com/themes/custom/adrofx_theme/185/img/main-hero.png	(from https://adrofx.com/themes/custom/adrofx_theme/185/assets/css/style.css)
12:16:38	67466/67466	---M--	200	added ('OK')	image/png	etag:%221078a-5f2ebcc5ed7ff%22	https://adrofx.com/themes/custom/adrofx_theme/185/img/banner-separator.png	C:/My%20Web%20Sites/adrofx%20social-investing/adrofx.com/themes/custom/adrofx_theme/185/img/banner-separator.png	(from https://adrofx.com/themes/custom/adrofx_theme/185/assets/css/style.css)
12:16:38	9276/9276	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22243c-5f2ebcc5ef73f%22	https://adrofx.com/themes/custom/adrofx_theme/185/img/top-investor-word.svg	C:/My%20Web%20Sites/adrofx%20social-investing/adrofx.com/themes/custom/adrofx_theme/185/img/top-investor-word.svg	(from https://adrofx.com/themes/custom/adrofx_theme/185/assets/css/style.css)
12:16:39	75719/75719	---M--	200	added ('OK')	image/png	etag:%22127c7-5f2ebcc5ed7ff%22	https://adrofx.com/themes/custom/adrofx_theme/185/img/currenrcy-icon.png	C:/My%20Web%20Sites/adrofx%20social-investing/adrofx.com/themes/custom/adrofx_theme/185/img/currenrcy-icon.png	(from https://adrofx.com/themes/custom/adrofx_theme/185/assets/css/style.css)
12:16:39	26274/26274	---M--	200	added ('OK')	image/png	etag:%2266a2-5f2ebcc5ee79f%22	https://adrofx.com/themes/custom/adrofx_theme/185/img/img-chess-fade.png	C:/My%20Web%20Sites/adrofx%20social-investing/adrofx.com/themes/custom/adrofx_theme/185/img/img-chess-fade.png	(from https://adrofx.com/themes/custom/adrofx_theme/185/assets/css/style.css)
12:16:39	97215/97215	---M--	200	added ('OK')	image/png	etag:%2217bbf-5f2ebcc5ee79f%22	https://adrofx.com/themes/custom/adrofx_theme/185/img/img-planet-fade.png	C:/My%20Web%20Sites/adrofx%20social-investing/adrofx.com/themes/custom/adrofx_theme/185/img/img-planet-fade.png	(from https://adrofx.com/themes/custom/adrofx_theme/185/assets/css/style.css)
12:16:39	24834/24834	---M--	200	added ('OK')	image/png	etag:%226102-5f2ebcc5ee79f%22	https://adrofx.com/themes/custom/adrofx_theme/185/img/img-tools-fade.png	C:/My%20Web%20Sites/adrofx%20social-investing/adrofx.com/themes/custom/adrofx_theme/185/img/img-tools-fade.png	(from https://adrofx.com/themes/custom/adrofx_theme/185/assets/css/style.css)
12:16:40	68932/68932	---M--	200	added ('OK')	image/png	etag:%2210d44-5f2ebcc5ed7ff%22	https://adrofx.com/themes/custom/adrofx_theme/185/img/banner-separator__mobile.png	C:/My%20Web%20Sites/adrofx%20social-investing/adrofx.com/themes/custom/adrofx_theme/185/img/banner-separator__mobile.png	(from https://adrofx.com/themes/custom/adrofx_theme/185/assets/css/style.css)
12:16:50	18/18	---M--	404	error ('Not%20Found')	text/plain	date:Fri,%2017%20Feb%202023%2010:16:48%20GMT	https://cdnjs.cloudflare.com/robots.txt		(from https://cdnjs.cloudflare.com/ajax/libs/slick-carousel/1.8.1/slick-theme.min.css)
12:16:50	58/58	---M--	400	error ('Bad%20Request')	text/plain	etag:W/%223a-taO9i3TG0dz45Oeau8VRWJD4Xi8%22	https://cdn.jsdelivr.net/robots.txt		(from https://cdn.jsdelivr.net/npm/bootstrap-icons@1.8.0/font/bootstrap-icons.css)
12:16:50	102536/102536	---M--	200	added ('OK')	font/woff2	etag:W/%2219088-HKXox9L7jp1grRof6ypG6Ywkij0%22	https://cdn.jsdelivr.net/npm/bootstrap-icons@1.8.1/font/fonts/bootstrap-icons.woff2?524846017b983fc8ded9325d94ed40f3	C:/My%20Web%20Sites/adrofx%20social-investing/cdn.jsdelivr.net/npm/bootstrap-icons@1.8.1/font/fonts/bootstrap-icons44df.woff2	(from https://cdn.jsdelivr.net/npm/bootstrap-icons@1.8.1/font/bootstrap-icons.css)
12:16:51	137124/137124	---M--	200	added ('OK')	font/woff	etag:W/%22217a4-NpUtvrUKCKF9Dbpp+pzM3pkO0Q0%22	https://cdn.jsdelivr.net/npm/bootstrap-icons@1.8.1/font/fonts/bootstrap-icons.woff?524846017b983fc8ded9325d94ed40f3	C:/My%20Web%20Sites/adrofx%20social-investing/cdn.jsdelivr.net/npm/bootstrap-icons@1.8.1/font/fonts/bootstrap-icons44df.woff	(from https://cdn.jsdelivr.net/npm/bootstrap-icons@1.8.1/font/bootstrap-icons.css)
